"","SimNumber","Targets","Span","Samples","Errors","OffsetVaria"
"1862",1862,313,50,16,12,18.2622922242365
"1863",1863,568,63,12,18,12.1519386087002
"1864",1864,755,79,6,29,14.2119070448573
"1865",1865,656,48,13,8,15.1983853207682
"1866",1866,850,65,22,27,13.9798785286765
"1867",1867,719,60,16,31,0.010786016396014
"1868",1868,228,50,16,18,2.88439344634907
"1869",1869,1135,29,17,13,4.81415725559113
"1870",1870,1127,56,21,32,5.97612972514611
"1871",1871,1159,28,6,18,18.0064521731662
"1872",1872,575,26,6,23,7.51790855955263
"1873",1873,375,53,23,31,15.7275182846114
"1874",1874,940,58,19,17,17.4873274611668
"1875",1875,1200,67,8,16,23.0507332640404
"1876",1876,975,67,17,21,13.9843493974949
"1877",1877,1069,58,4,10,26.3768210796134
"1878",1878,491,36,6,14,4.30588227928453
"1879",1879,577,42,11,29,10.4594912113016
"1880",1880,1093,55,10,14,20.0973459366793
"1881",1881,1138,73,10,13,21.5200138082551
"1882",1882,694,29,2,11,23.772987727568
"1883",1883,1011,53,3,26,10.2470541318685
"1884",1884,895,97,13,25,1.87399667625595
"1885",1885,817,65,23,24,18.3783353383844
"1886",1886,467,45,12,29,24.9194406048921
"1887",1887,1187,99,22,12,22.6006956852793
"1888",1888,1146,61,8,11,9.42435022079339
"1889",1889,642,54,20,32,17.4912021750675
"1890",1890,827,83,11,26,24.507905002791
"1891",1891,430,99,25,27,22.5788485402279
"1892",1892,1112,27,19,8,19.0137653061114
"1893",1893,766,77,8,11,5.46109148004022
"1894",1894,446,33,18,17,24.0399891930684
"1895",1895,671,97,13,9,24.4652143876934
"1896",1896,778,76,23,29,12.0485048512805
"1897",1897,1161,90,25,16,15.8351875276023
"1898",1898,468,63,21,27,6.01117742134095
"1899",1899,913,77,15,28,12.1597698477742
"1900",1900,311,38,6,29,7.9373984322953
"1901",1901,364,53,15,8,15.3055301942227
"1902",1902,1075,85,14,12,13.7654422310016
"1903",1903,918,89,8,18,17.7018163006816
"1904",1904,332,82,6,14,14.9939187446658
"1905",1905,1162,54,4,21,7.24493110142183
"1906",1906,817,99,11,25,19.840236459703
"1907",1907,1051,68,17,17,7.53131240492151
"1908",1908,231,40,15,11,4.28268918455532
"1909",1909,946,43,19,14,9.58540360193443
"1910",1910,862,44,5,8,12.4372227280205
"1911",1911,926,91,4,8,5.03057826018706
"1912",1912,269,48,22,19,20.9467383692064
"1913",1913,1170,32,7,24,1.54989462588145
"1914",1914,393,69,16,22,22.4109226173277
"1915",1915,1079,30,23,8,17.1272234842028
"1916",1916,380,97,23,21,8.49858524398249
"1917",1917,639,93,9,21,9.19589801714103
"1918",1918,766,26,17,28,10.7118565044096
"1919",1919,414,44,16,16,8.3792079873106
"1920",1920,531,60,17,27,1.56645748459105
"1921",1921,886,50,22,26,6.33358835373889
"1922",1922,1185,53,16,9,22.8194806778044
"1923",1923,609,87,23,8,7.91799875845574
"1924",1924,1037,44,16,18,7.07299820306362
"1925",1925,1036,90,2,10,23.2721840577549
"1926",1926,404,87,6,18,16.5124089021233
"1927",1927,551,90,6,29,23.6952845469986
"1928",1928,282,79,19,27,25.3214556638577
"1929",1929,300,38,3,29,13.8678665755212
"1930",1930,316,48,2,30,24.8256731331327
"1931",1931,203,60,13,19,10.6586222857248
"1932",1932,1104,92,23,29,2.27450589571521
"1933",1933,731,49,10,26,24.0583836988159
"1934",1934,760,36,24,16,9.32544080566871
"1935",1935,538,80,2,9,19.1963812882558
"1936",1936,541,41,7,18,0.739540003000526
"1937",1937,706,65,9,15,10.6234623920948
"1938",1938,243,27,2,17,17.2082403914968
"1939",1939,1092,45,16,12,8.88370700937253
"1940",1940,520,74,7,11,7.96899115083995
"1941",1941,247,79,5,10,5.6833311355568
"1942",1942,858,29,10,26,10.9258554819631
"1943",1943,646,44,24,18,0.783129647477996
"1944",1944,1098,55,21,21,10.1509059273992
"1945",1945,406,78,12,29,19.9234673675932
"1946",1946,310,97,25,24,12.1256186575196
"1947",1947,348,78,5,31,15.3163758270123
"1948",1948,481,40,5,28,4.16591848068289
"1949",1949,267,91,22,27,23.6935862597385
"1950",1950,702,98,18,26,16.2429230454522
"1951",1951,432,51,20,14,17.5469863079784
"1952",1952,351,72,20,18,22.6533820028896
"1953",1953,1196,34,23,10,15.9395735287478
"1954",1954,1110,78,12,11,12.1140923623461
"1955",1955,284,59,18,13,21.9020192551767
"1956",1956,275,57,5,22,21.1853418710339
"1957",1957,505,25,5,9,23.4173784964681
"1958",1958,268,83,4,13,1.34838120226609
"1959",1959,249,78,18,26,17.1328244961612
"1960",1960,426,96,18,23,2.43625401867623
"1961",1961,900,92,15,25,4.20143640660145
"1962",1962,419,71,22,31,1.75656998911663
"1963",1963,520,66,10,11,16.4207253103163
"1964",1964,350,54,12,17,21.6525361682645
"1965",1965,307,75,15,17,25.2402019419277
"1966",1966,1063,32,9,14,22.0384559267298
"1967",1967,968,72,8,22,21.1148244225567
"1968",1968,721,48,22,9,1.34429380373587
"1969",1969,532,53,7,16,1.18193429884198
"1970",1970,992,79,4,21,25.7682490369666
"1971",1971,1086,76,21,29,21.5646896176862
"1972",1972,539,64,11,16,14.935686443358
"1973",1973,891,50,13,22,10.3606817280911
"1974",1974,726,90,13,27,23.2002128612173
"1975",1975,579,89,14,28,13.9203868643725
"1976",1976,1056,71,15,27,4.77192685049586
"1977",1977,493,89,2,21,25.3725964887906
"1978",1978,235,36,10,23,1.54216165905097
"1979",1979,566,87,21,18,10.2957063578411
"1980",1980,993,63,24,24,11.9767547734606
"1981",1981,678,41,13,16,21.7022196851743
"1982",1982,1154,29,25,18,0.0804177437070757
"1983",1983,313,63,25,10,4.52777719221706
"1984",1984,534,74,23,13,3.34100027286215
"1985",1985,931,67,9,29,4.15364220565604
"1986",1986,737,88,9,31,23.2350958181371
"1987",1987,935,44,18,14,4.34436155115697
"1988",1988,1008,73,2,27,14.3438523083969
"1989",1989,825,68,4,18,1.35834194680979
"1990",1990,936,68,8,18,19.4354970360035
"1991",1991,796,52,18,16,4.75082007278176
"1992",1992,296,51,15,28,1.65530023857206
"1993",1993,708,99,12,10,23.287574954561
"1994",1994,871,42,16,17,8.5938964932207
"1995",1995,938,65,24,25,0.738813406610396
"1996",1996,905,25,24,11,11.7275513132825
"1997",1997,292,30,17,13,11.3726710045794
"1998",1998,704,57,13,19,13.6196315238904
"1999",1999,530,26,17,10,2.81719844866428
"2000",2000,1165,95,21,22,3.90461528754071
"2001",2001,457,95,14,12,18.4087608766044
"2002",2002,855,57,17,26,3.43944277760433
"2003",2003,537,54,23,10,25.2128658774667
"2004",2004,439,95,18,19,4.17288681443431
"2005",2005,842,45,17,23,14.9569778887341
"2006",2006,1129,78,8,32,15.2862692848877
"2007",2007,437,73,4,11,1.48668762541376
"2008",2008,755,42,9,32,21.0245411793708
"2009",2009,207,48,9,8,7.14942901474237
"2010",2010,687,88,14,19,19.0846694516714
"2011",2011,886,51,2,17,12.450885784324
"2012",2012,323,45,17,14,9.75563981100544
"2013",2013,788,89,25,10,18.6799749748136
"2014",2014,590,79,2,29,21.4886757041595
"2015",2015,377,75,21,28,14.9214279293218
"2016",2016,833,83,2,26,19.488016257483
"2017",2017,470,94,17,20,12.0786569880736
"2018",2018,677,27,9,24,6.28064735998167
"2019",2019,650,62,21,19,10.774055745478
"2020",2020,694,43,5,25,20.0127228242764
"2021",2021,1105,47,21,8,16.242115686652
"2022",2022,774,77,25,13,13.9360987994708
"2023",2023,461,62,15,9,16.5524298969382
"2024",2024,510,39,13,13,5.52621200051624
"2025",2025,246,80,10,28,4.60856755138771
"2026",2026,316,61,24,17,0.785302106950665
"2027",2027,489,65,25,18,0.353436132153263
"2028",2028,672,83,21,17,14.5473494887874
"2029",2029,445,51,22,18,8.28043309805216
"2030",2030,1156,40,9,18,23.5408404122882
"2031",2031,480,50,18,31,21.6813164793258
"2032",2032,1005,87,7,20,4.97224304696172
"2033",2033,209,82,8,27,15.0129502986278
"2034",2034,413,99,10,32,21.0120970740095
"2035",2035,773,70,9,11,6.42896684740088
"2036",2036,1119,90,16,15,7.18362037025974
"2037",2037,760,63,18,10,21.068857741067
"2038",2038,341,32,24,25,12.1123355238812
"2039",2039,1049,85,23,13,13.8091931103196
"2040",2040,800,35,2,9,2.00161800426943
"2041",2041,212,53,13,12,16.8237338579819
"2042",2042,577,67,5,10,11.0247484669657
"2043",2043,601,61,2,29,22.6485002514538
"2044",2044,401,79,23,28,14.4900892855548
"2045",2045,373,100,19,30,16.1442590949941
"2046",2046,677,99,20,10,24.8049490791636
"2047",2047,896,93,19,25,18.6426324909334
"2048",2048,487,86,21,20,25.3444119316114
"2049",2049,322,37,7,15,11.7273299539434
"2050",2050,342,59,3,9,2.66466700104205
"2051",2051,345,77,8,9,2.1170781051293
"2052",2052,353,47,11,9,3.29337612337177
"2053",2053,682,62,9,20,25.2996018924634
"2054",2054,627,51,11,16,22.0240031942134
"2055",2055,206,50,9,25,25.9568512412354
"2056",2056,220,42,9,25,20.0184007363631
"2057",2057,1184,62,10,10,10.778473893533
"2058",2058,788,50,20,22,5.1927990807835
"2059",2059,1041,52,10,20,13.090563682067
"2060",2060,1163,92,13,19,20.3176486887243
"2061",2061,1166,93,10,9,8.37539745762315
"2062",2062,639,74,25,15,19.2522330049283
"2063",2063,736,34,7,24,23.0263510307423
"2064",2064,521,82,2,11,8.91842601674888
"2065",2065,1140,53,4,29,23.047738064508
"2066",2066,1119,98,4,16,5.79188176235906
"2067",2067,882,80,15,23,11.9790331186843
"2068",2068,908,53,3,20,1.46543284703558
"2069",2069,390,95,5,22,18.4687902495074
"2070",2070,383,46,23,14,17.9888788773732
"2071",2071,323,76,7,32,8.21684853794472
"2072",2072,598,100,6,28,16.5296976970567
"2073",2073,396,70,15,28,17.5259831578762
"2074",2074,947,66,10,22,2.55030379438191
"2075",2075,831,74,19,15,24.9083132229643
"2076",2076,647,84,7,13,25.8354767036324
"2077",2077,306,63,7,19,15.6990395893774
"2078",2078,806,79,17,18,19.2658637932865
"2079",2079,324,97,17,31,1.51178534332965
"2080",2080,614,37,14,14,25.6838582414307
"2081",2081,606,73,21,16,24.5132538558724
"2082",2082,680,32,12,13,15.2198045978001
"2083",2083,1164,82,20,25,20.2287204647916
"2084",2084,1049,57,13,12,18.8955657677471
"2085",2085,1088,56,14,28,13.7839720400076
"2086",2086,928,45,15,23,17.1979615269664
"2087",2087,805,87,6,26,18.576088263052
"2088",2088,992,92,22,24,0.957254076096462
"2089",2089,935,47,7,31,20.3578355333745
"2090",2090,702,83,17,32,22.2761809013537
"2091",2091,266,27,15,17,24.8512638287484
"2092",2092,657,28,6,13,8.24882650984381
"2093",2093,1011,93,14,28,20.6562308716048
"2094",2094,229,62,13,20,1.48901051027374
"2095",2095,378,29,25,13,20.4953150580311
"2096",2096,748,47,22,26,26.4403990503966
"2097",2097,515,71,15,24,15.8233229989619
"2098",2098,1120,89,20,32,22.3072831409592
"2099",2099,403,30,16,14,20.9245872144534
"2100",2100,1102,52,8,31,4.02261649218202
"2101",2101,1018,42,6,19,2.76912946426147
"2102",2102,509,45,10,20,19.0250229135694
"2103",2103,766,38,7,30,22.0394001497426
"2104",2104,206,57,20,30,1.17183973795664
"2105",2105,700,54,15,32,3.61440918365424
"2106",2106,285,46,13,18,2.16373939270386
"2107",2107,933,99,3,30,16.6176782799189
"2108",2108,441,46,11,31,9.00689767701877
"2109",2109,504,33,2,32,20.620658121028
"2110",2110,713,49,16,13,9.09542129299953
"2111",2111,1179,97,14,32,0.708145192464115
"2112",2112,822,37,2,25,9.67577775681717
"2113",2113,1136,48,21,16,21.0919348377769
"2114",2114,269,43,21,18,4.56038168668724
"2115",2115,823,96,20,20,13.582965846282
"2116",2116,788,67,16,14,10.7778843341093
"2117",2117,805,30,18,20,15.1482078143149
"2118",2118,320,69,16,28,24.3350760673957
"2119",2119,496,53,19,20,11.6408309016575
"2120",2120,482,43,14,14,6.62140290929237
"2121",2121,1138,82,10,19,15.5332073070202
"2122",2122,471,68,17,24,7.16927669476089
"2123",2123,1173,68,9,15,6.74945308015053
"2124",2124,836,90,19,13,6.1610867868294
"2125",2125,356,88,13,14,22.3466039768879
"2126",2126,363,68,24,10,23.524496192045
"2127",2127,347,31,18,16,25.9872400014014
"2128",2128,1070,50,19,22,5.95421714341617
"2129",2129,545,90,24,14,7.99866005201475
"2130",2130,988,28,7,29,10.0348999738316
"2131",2131,923,51,15,25,15.4744470206853
"2132",2132,640,60,3,11,12.5540208812407
"2133",2133,569,92,21,25,9.79264147011144
"2134",2134,440,84,5,14,18.1637552416651
"2135",2135,354,79,12,15,22.3596118581656
"2136",2136,292,69,22,15,0.123708332815673
"2137",2137,764,85,11,16,16.1759103400644
"2138",2138,709,25,9,10,20.9850301106393
"2139",2139,706,46,12,17,9.89501037916471
"2140",2140,835,89,23,12,24.8455111451072
"2141",2141,1112,76,20,21,3.54369245130802
"2142",2142,848,50,17,22,17.2458004834903
"2143",2143,895,75,23,26,13.3294591872056
"2144",2144,518,49,14,21,10.8034890783122
"2145",2145,699,86,13,25,21.3296965040779
"2146",2146,921,58,20,10,23.5285065979003
"2147",2147,578,44,4,22,21.9174421793066
"2148",2148,231,62,13,28,15.0416842931565
"2149",2149,352,75,17,12,9.47109416490025
"2150",2150,814,58,20,14,9.7535967749916
"2151",2151,1161,38,10,29,24.0575764695811
"2152",2152,1154,67,8,24,15.5495341593348
"2153",2153,1165,76,10,15,7.7516564081104
"2154",2154,868,60,2,31,5.38409139517182
"2155",2155,896,86,14,14,7.55518890141649
"2156",2156,1195,56,24,17,19.1080580420252
"2157",2157,584,54,15,8,23.0812678962967
"2158",2158,963,52,24,24,5.28644106540317
"2159",2159,759,64,16,21,21.5015272555712
"2160",2160,359,83,5,26,11.9477877587101
"2161",2161,733,28,23,21,8.09542354388721
"2162",2162,288,47,23,11,2.5106214340697
"2163",2163,269,36,13,25,25.6236256051511
"2164",2164,1056,99,4,27,20.1000858862754
"2165",2165,856,79,24,30,18.0780658248279
"2166",2166,848,57,24,15,2.88794362369273
"2167",2167,418,91,20,27,15.4613668666137
"2168",2168,795,42,22,15,13.8116582394396
"2169",2169,1164,52,9,28,22.7396795872047
"2170",2170,487,66,15,27,12.0718830640656
"2171",2171,656,82,25,12,24.8331710375445
"2172",2172,1168,32,10,15,15.6528600998626
"2173",2173,1126,65,17,22,19.9753229182609
"2174",2174,905,69,3,27,6.33018199394899
"2175",2175,231,69,8,17,19.8625433520232
"2176",2176,926,54,17,29,11.4305446874697
"2177",2177,1034,97,8,19,19.8638955455176
"2178",2178,272,70,22,18,0.690498723089462
"2179",2179,865,50,15,13,18.6808283354877
"2180",2180,1002,27,18,22,19.2736526706563
"2181",2181,669,65,9,14,22.9180912596723
"2182",2182,873,81,22,11,2.34022218858264
"2183",2183,672,94,11,15,26.3395353083438
"2184",2184,714,26,8,31,22.784014756955
"2185",2185,793,63,16,13,7.39783341447334
"2186",2186,224,94,24,23,15.2364516122984
"2187",2187,698,33,16,30,24.5922364388809
"2188",2188,877,33,23,12,2.31957129585557
"2189",2189,297,86,16,8,15.6911604419677
"2190",2190,489,91,22,11,5.79537996548251
"2191",2191,500,46,19,28,24.1546975865366
"2192",2192,230,78,11,32,25.9176385183481
"2193",2193,858,83,23,14,12.0654402721087
"2194",2194,1027,40,17,12,5.20880884963437
"2195",2195,1180,95,17,30,5.99168464553286
"2196",2196,364,52,10,29,11.3045879535519
"2197",2197,466,26,5,18,26.0792424659082
"2198",2198,462,47,7,8,25.5153183144415
"2199",2199,1127,46,9,26,25.5751052582094
"2200",2200,649,97,23,18,12.4915721034515
"2201",2201,552,37,6,20,15.1382305656117
"2202",2202,519,28,25,14,21.7633792629151
"2203",2203,721,27,18,20,1.6154904229606
"2204",2204,993,69,2,20,20.8818926445274
"2205",2205,1187,92,19,20,22.5719022757767
"2206",2206,253,48,11,9,15.8809463430601
"2207",2207,738,75,20,14,17.395543283449
"2208",2208,516,34,22,26,16.8603907374851
"2209",2209,1028,72,6,21,3.49619133338518
"2210",2210,458,59,11,8,12.6043077100122
"2211",2211,353,37,8,27,3.48427175797452
"2212",2212,356,35,13,9,7.39226809468772
"2213",2213,462,45,5,18,10.8617120447441
"2214",2214,411,46,23,8,2.59373928692541
"2215",2215,257,85,24,12,12.4265836902882
"2216",2216,663,67,17,24,25.5518118922282
"2217",2217,366,53,13,13,1.36219369062246
"2218",2218,387,92,18,8,22.3698614039051
"2219",2219,1010,87,12,32,5.75571485587303
"2220",2220,928,29,18,9,4.15312411695486
"2221",2221,346,30,21,18,12.1635907550303
"2222",2222,1067,96,20,14,23.242698682833
"2223",2223,302,31,18,23,12.0406889255985
"2224",2224,1165,95,16,31,10.525723001563
"2225",2225,919,30,11,8,5.19664545071847
"2226",2226,1096,51,7,18,18.3580190944825
"2227",2227,1073,35,11,11,0.53134941602475
"2228",2228,580,65,15,22,13.3578773877544
"2229",2229,230,60,18,14,17.0914279367283
"2230",2230,734,70,25,30,20.2581146503766
"2231",2231,942,34,18,23,3.92519509207155
"2232",2232,623,40,3,30,9.66491313344706
"2233",2233,730,34,11,26,15.0462354986703
"2234",2234,533,42,9,15,2.3059166304518
"2235",2235,1006,68,19,9,18.880851812948
"2236",2236,498,36,19,31,2.40567799337115
"2237",2237,746,77,7,9,3.01616525888536
"2238",2238,1018,86,21,17,2.84668379890709
"2239",2239,1148,30,12,19,8.19106974426983
"2240",2240,416,32,17,15,13.542961287759
"2241",2241,610,47,5,21,0.842608342905995
"2242",2242,372,81,17,25,8.62417698610085
"2243",2243,750,26,14,26,19.1527578087091
"2244",2244,256,95,20,17,18.0169125896201
"2245",2245,213,50,8,11,25.927076355593
"2246",2246,349,91,13,30,10.9046510736626
"2247",2247,1045,27,22,19,21.2911533811602
"2248",2248,720,42,12,23,6.70262622038065
"2249",2249,220,41,8,16,0.492433916081907
"2250",2250,649,25,25,28,9.00122063487093
"2251",2251,956,40,16,30,8.20934740673844
"2252",2252,355,67,9,22,8.43717797428486
"2253",2253,1170,78,15,31,11.8793897836416
"2254",2254,996,79,3,29,12.1202611235587
"2255",2255,216,62,6,20,12.2515783591012
"2256",2256,255,83,25,21,0.862706935506081
"2257",2257,698,96,11,9,13.1414034958109
"2258",2258,848,33,2,8,23.7926125921796
"2259",2259,995,100,14,21,19.2199051386795
"2260",2260,418,73,4,15,13.6281801540439
"2261",2261,905,32,21,27,25.1258805663707
"2262",2262,1032,59,5,13,21.5559953992523
"2263",2263,280,26,16,16,3.57544884792576
"2264",2264,582,27,16,27,14.1682220772908
"2265",2265,388,83,18,20,8.71982727704709
"2266",2266,273,46,15,15,18.2879555258141
"2267",2267,1173,29,22,12,25.3022286081014
"2268",2268,880,67,6,28,17.01558677702
"2269",2269,1022,63,16,14,7.70481979391957
"2270",2270,1016,31,25,20,3.23273322145268
"2271",2271,1167,98,15,21,13.7369871351731
"2272",2272,377,76,16,24,25.1326057861415
"2273",2273,1191,26,14,15,18.9820019870014
"2274",2274,244,99,22,31,20.256921840789
"2275",2275,1031,43,5,28,3.00562092726422
"2276",2276,326,48,12,31,1.64259242450702
"2277",2277,885,85,7,24,9.65029202148574
"2278",2278,363,43,15,11,6.06536799899419
"2279",2279,1150,73,24,20,25.2448805410429
"2280",2280,715,68,19,19,8.35372259131702
"2281",2281,610,74,22,13,24.1230708910178
"2282",2282,654,56,12,30,19.3736646993661
"2283",2283,543,45,4,13,26.2750523851926
"2284",2284,582,75,9,10,23.6370186820917
"2285",2285,655,56,16,14,4.5090153501539
"2286",2286,264,90,4,19,11.6902138454327
"2287",2287,418,43,18,29,0.0239927434884012
"2288",2288,747,94,5,13,16.7567586771913
"2289",2289,1172,44,6,28,22.6306767279247
"2290",2290,205,85,16,31,3.79355930465786
"2291",2291,1107,30,25,11,1.57874706783169
"2292",2292,573,75,8,29,12.8237696753931
"2293",2293,387,73,11,20,23.8000564246462
"2294",2294,749,70,22,17,0.791559669795679
"2295",2295,738,35,20,20,17.5374078491253
"2296",2296,1180,48,13,21,12.2146691726462
"2297",2297,659,65,6,31,3.8786039795659
"2298",2298,218,71,7,18,23.3427029314511
"2299",2299,1003,64,8,10,16.217764191194
"2300",2300,1176,83,12,31,9.89380104690837
"2301",2301,983,54,20,17,14.0603701039485
"2302",2302,1049,87,12,28,13.2343453030351
"2303",2303,1022,65,18,31,10.2881419863978
"2304",2304,1013,74,6,25,20.5902520978197
"2305",2305,641,84,12,15,6.62255238235067
"2306",2306,951,41,25,18,21.8711792435278
"2307",2307,269,48,15,8,6.7507075505117
"2308",2308,1102,78,11,24,25.2218617302373
"2309",2309,435,34,15,12,25.3177376006516
"2310",2310,230,89,8,8,1.30776469419058
"2311",2311,606,68,4,10,17.8361972758339
