sim_number,oxcal_target,a_pass,targets,span,samples,errors,offset,offset_sd,model_run,accuracy_68,accuracy_95,precision_68,precision_95,off_target_68,off_target_95
2162,T6851,Pass,6851,56,21,17,37.58748432,16.1875299,1,0,0,11,20.5,49,43.5
2163,T6934,Pass,6934,65,16,31,8.417586074,3.117855906,1,1,1,15,32.5,0,0
2164,T6862,Pass,6862,52,4,23,10.27419064,4.171516432,1,0,1,24.5,58.5,31.5,0
2165,T6804,Pass,6804,49,17,18,3.959123907,21.14984017,1,1,1,10,19.5,0,0
2166,T6933,Pass,6933,28,12,14,-11.91675426,23.38748491,1,0,1,12,32.5,4,0
2167,T6996,Pass,6996,63,3,27,1.36705914,5.897340725,1,0,1,32,100.5,9.5,0
2168,T6828,Pass,6828,80,14,13,41.17316301,6.407797632,1,0,0,15.5,31,36.5,27
2169,T6814,Pass,6814,92,13,16,-20.34146732,0.314456022,1,0,1,11,29,35,0
2170,T6910,Pass,6910,49,13,11,40.49186774,4.762591993,1,0,0,12.5,21.5,37,32.5
2171,T6967,Pass,6967,68,3,18,23.30327856,13.16856331,1,0,0,47.5,110,32,1
2172,T6812,Pass,6812,32,25,13,32.08383308,3.884252505,1,0,0,10,19.5,44,39
2173,T6864,Pass,6864,26,12,9,-48.11368075,19.49188137,1,0,0,10.5,21,42.5,36.5
2174,T6979,Pass,6979,38,19,13,-32.92424453,19.34461748,1,0,0,10,21.5,14.5,10.5
2175,T6953,Pass,6953,54,5,26,-6.412988505,19.06940476,1,1,1,23.5,46.5,0,0
2176,T6976,Pass,6976,42,21,19,-32.73906575,16.5274469,1,0,0,15,30.5,20.5,8.5
2177,T6878,Pass,6878,99,25,12,-1.095416932,16.85021734,1,1,1,14,25.5,0,0
2178,T6968,Pass,6968,29,14,25,24.01546671,10.25265659,1,0,0,15,33,11,1
2179,T6896,Pass,6896,58,24,8,-18.37147237,1.51122451,1,0,0,18.5,40,6,3
2180,T6881,Pass,6881,71,16,28,15.72045365,4.897622337,1,1,1,19,42.5,0,0
2181,T6967,Pass,6967,72,13,26,-48.62616628,10.8867805,1,0,0,20.5,40,29.5,18
2182,T6978,Pass,6978,83,20,11,-49.35257041,4.447338406,1,0,0,11,21,43.5,38.5
2183,T6809,Pass,6809,40,9,24,-10.52216799,10.83871863,1,1,1,33,69.5,0,0
2184,T6962,Pass,6962,66,3,15,-4.285521153,13.7276997,1,1,1,22.5,45,0,0
2185,T6981,Fail,6981,85,15,8,37.1575973,10.74132889,1,0,0,23,53.5,12.5,8
2186,T6819,Pass,6819,42,18,28,5.000392068,6.58296793,1,1,1,34,61.5,0,0
2187,T6975,Pass,6975,100,17,22,29.15746679,23.82105308,1,0,0,21,40.5,32.5,17.5
2188,T6985,Fail,6985,76,5,16,41.70224855,11.93930952,1,0,0,17.5,67,143,27
2189,T6931,Pass,6931,74,21,30,12.21719531,20.132678,1,1,1,15,29,0,0
2190,T6970,Pass,6970,80,20,28,26.19540759,14.37003398,1,0,0,20.5,41.5,11,1.5
2191,T6909,Pass,6909,32,25,28,-27.00375174,20.615137,1,0,0,19.5,43,21.5,7.5
2192,T6931,Pass,6931,57,15,29,-5.533608305,24.42477129,1,1,1,15,29.5,0,0
2193,T6934,Pass,6934,60,25,25,-12.24731174,24.0249976,1,0,0,29.5,46.5,5.5,2
2194,T6954,Pass,6954,45,5,28,-39.87798009,17.04675497,1,0,1,41.5,69.5,2.5,0
2195,T6818,Pass,6818,48,22,12,36.62965575,0.297750284,1,0,0,13,25.5,36.5,30.5
2196,T6912,Pass,6912,67,22,15,6.677337526,13.8471055,1,1,1,10.5,20,0,0
2197,T6866,Pass,6866,31,24,21,49.56867713,17.77393483,1,0,0,11.5,28.5,53,42.5
2198,T6830,Pass,6830,68,24,28,-37.99915032,23.81419318,1,0,0,24.5,36,45.5,39.5
2199,T6986,Pass,6986,39,11,10,-45.67783156,25.63960673,1,0,0,12,21.5,45,40.5
2200,T6818,Pass,6818,70,15,23,17.59137576,6.585806491,1,0,1,12,41.5,30,0
2201,T6824,Pass,6824,53,20,26,13.66254699,19.38151877,1,1,1,14,39,0,0
2202,T6957,Pass,6957,45,15,28,-45.3825094,11.66495071,1,0,0,17.5,33,30,21.5
2203,T6833,Pass,6833,71,7,31,-3.63415007,5.697895226,1,1,1,37,69.5,0,0
2204,T6923,Pass,6923,47,15,21,34.81483618,25.95448754,1,0,0,27,46.5,5.5,2
2205,T6830,Pass,6830,32,13,17,45.89709705,20.70823462,1,0,0,13.5,37.5,45,37
2206,T6940,Pass,6940,52,20,29,-12.48644404,7.91000787,1,0,0,14,27,5,0.5
2207,T6818,Pass,6818,41,13,14,-13.95088411,19.14119896,1,0,1,10,24.5,2.5,0
2208,T6935,Pass,6935,68,2,15,-10.71619808,14.76657407,1,1,1,29,86,0,0
2209,T6856,Pass,6856,46,15,29,6.189204729,23.0459302,1,1,1,18.5,41.5,0,0
2210,T6809,Pass,6809,60,11,12,-6.807896658,20.39742429,1,1,1,10,21,0,0
2211,T6856,Pass,6856,77,17,18,-40.46775459,1.268268094,1,0,0,13,22,41.5,37
2212,T6844,Pass,6844,78,23,16,37.95668599,7.164954875,1,0,0,14.5,27.5,41,36
2213,T6905,Pass,6905,26,21,11,22.2115441,10.52129596,1,0,1,19,45,20,0
2214,T6854,Pass,6854,45,20,25,-41.44156659,3.98260825,1,0,0,17,35,34.5,28.5
2215,T6917,Pass,6917,47,7,12,39.10999543,11.0179498,1,0,0,15,30,34,25.5
2216,T6949,Pass,6949,92,23,28,-35.59809541,12.35707047,1,0,0,20,35.5,25.5,17.5
2217,T6951,Fail,6951,90,15,11,-41.46650631,26.38060012,1,0,0,14,26,47.5,40
2218,T6993,Pass,6993,59,4,25,-46.46190703,12.64622581,1,0,0,20.5,64,43,23.5
2219,T6953,Pass,6953,75,23,10,44.85097944,18.45473415,1,0,0,29.5,49,47,43
2220,T7000,Pass,7000,96,13,25,-9.802770987,18.54476842,1,0,1,27.5,64,4,0
2221,T6935,Pass,6935,25,23,20,-9.479697677,5.571574105,1,0,1,7,18,1.5,0
2222,T6956,Pass,6956,34,23,14,39.96571715,3.512303835,1,0,0,10.5,30.5,33,24.5
2223,T6810,Pass,6810,78,18,27,-9.810005152,12.94986702,1,1,1,19.5,42,0,0
2224,T6889,Pass,6889,42,14,32,34.95556756,19.44074545,1,0,0,17,37.5,30.5,20.5
2225,T6856,Pass,6856,59,19,15,-32.77337688,22.79919705,1,0,0,7.5,18,38.5,34.5
2226,T6904,Pass,6904,62,12,24,25.84286984,22.31716863,1,1,1,26,55,0,0
2227,T6856,Pass,6856,41,11,16,31.81748919,16.13422536,1,0,0,16,35,43.5,32.5
2228,T6991,Pass,6991,89,24,22,-1.652167644,20.45529605,1,1,1,12.5,26,0,0
2229,T6838,Pass,6838,99,20,17,41.41190154,5.296248374,1,0,0,11,22,44.5,38.5
2230,T6977,Pass,6977,94,10,27,25.22691358,9.574839694,1,0,0,24.5,51,20.5,6
2231,T6820,Pass,6820,41,8,31,29.46090905,6.249122164,1,0,0,28.5,70,21,15
2232,T6995,Pass,6995,28,9,31,-18.86987262,12.69823858,1,1,1,21.5,85.5,0,0
2233,T6872,Pass,6872,60,18,19,47.60494465,20.14075277,1,0,0,9,18.5,57,52.5
2234,T6970,Pass,6970,32,6,8,45.83202163,23.38492915,1,0,0,26.5,86.5,23,16
2235,T6831,Pass,6831,52,14,14,-18.6769071,8.553728016,1,0,1,15.5,40.5,1,0
2236,T6827,Pass,6827,76,4,19,-17.53054878,13.53007356,1,0,1,32,78,9.5,0
2237,T6907,Pass,6907,95,19,18,-47.98017708,9.562401962,1,0,0,15.5,31,42.5,37.5
2238,T6998,Pass,6998,46,8,8,-44.03942139,6.796734227,1,0,0,15.5,32,28.5,23.5
2239,T6833,Pass,6833,49,11,15,-19.93413968,17.52398979,1,0,0,22,44.5,9,1
2240,T6977,Pass,6977,73,17,30,20.73294795,0.373626432,1,0,1,19,60.5,0.5,0
2241,T6900,Pass,6900,80,18,31,10.17467955,7.284892675,1,1,1,16.5,37.5,0,0
2242,T6931,Pass,6931,58,10,8,-28.9041935,18.79542124,1,0,0,12,26,50,42.5
2243,T6812,Pass,6812,88,11,9,-12.7653111,6.740298775,1,0,1,10,18.5,2.5,0
2244,T6960,Pass,6960,87,17,32,14.39105887,17.70737664,1,0,1,18.5,37.5,8,0
2245,T6907,Pass,6907,36,24,15,-27.61710305,0.927355289,1,0,0,11.5,25,43.5,36
2246,T6949,Pass,6949,86,6,30,-19.25452887,5.473385469,1,0,1,30.5,61,19.5,0
2247,T6880,Pass,6880,74,7,25,-14.6650858,0.588732429,1,1,1,30,55.5,0,0
2248,T6840,Pass,6840,94,15,23,11.35287138,23.06056997,1,0,1,11.5,25.5,5,0
2249,T6929,Pass,6929,37,12,17,-20.32520806,18.03130528,1,0,1,11.5,37,0.5,0
2250,T6845,Pass,6845,100,15,12,30.51407703,1.814316809,1,0,0,21,39.5,16.5,8.5
2251,T6872,Fail,6872,64,13,8,-41.93962426,21.01841058,1,0,0,12,20.5,46,43
2252,T6820,Pass,6820,50,6,24,-35.7987904,10.54260228,1,0,0,24,50,58,45
2253,T6881,Pass,6881,74,5,21,28.18726455,5.164300809,1,0,1,26,59.5,9.5,0
2254,T6922,Pass,6922,98,23,13,36.03730919,0.845038459,1,0,0,11.5,21.5,20.5,16.5
2255,T6915,Pass,6915,51,5,32,-43.81860411,5.207740312,1,0,1,41.5,76.5,0.5,0
2256,T6868,Pass,6868,50,8,9,15.44331242,21.78002469,1,0,0,16,33,25,17.5
2257,T6894,Pass,6894,54,9,31,45.10367122,1.197474128,1,0,0,21,41.5,45,39.5
2258,T6802,Pass,6802,57,3,28,20.76216158,5.57973209,1,0,1,57.5,112.5,33,0
2259,T6845,Pass,6845,67,13,13,-3.375714854,5.143171567,1,1,1,13,25.5,0,0
2260,T6826,Pass,6826,27,12,26,-4.595533316,25.31721422,1,0,1,13,37,37.5,0
2261,T6813,Pass,6813,40,3,9,14.9654055,22.01777287,1,0,1,34,76,2,0
2262,T6946,Pass,6946,84,25,25,-27.01646241,25.64155205,1,0,0,13.5,26.5,11.5,6.5
2263,T6826,Pass,6826,93,22,29,21.8059537,21.09160223,1,1,1,26,47,0,0
2264,T6855,Pass,6855,86,25,10,-6.858087797,21.35266935,1,1,1,11,19.5,0,0
2265,T6986,Pass,6986,78,4,22,0.96960885,9.81243717,1,1,1,35.5,101,0,0
2266,T6825,Pass,6825,88,7,10,-21.95610348,5.225754117,1,1,1,17.5,36,0,0
2267,T6839,Pass,6839,84,12,29,12.90366631,18.27653074,1,0,0,17.5,36.5,32.5,22.5
2268,T6902,Pass,6902,71,18,24,-34.31329299,6.326197452,1,0,0,11,22.5,42,36
2269,T6937,Pass,6937,60,23,9,-26.03844632,13.48731374,1,0,1,11.5,23.5,5,0
2270,T6912,Pass,6912,94,22,31,-5.316806072,18.20773571,1,1,1,12,23.5,0,0
2271,T6996,Pass,6996,35,23,12,3.256159392,2.000960485,1,1,1,10,19,0,0
2272,T6896,Pass,6896,83,20,18,-32.53374409,6.095598807,1,0,0,14.5,30,39.5,31
2273,T6856,Pass,6856,57,6,30,42.5336485,5.404854893,1,0,0,30,70,44.5,14.5
2274,T6874,Pass,6874,76,22,24,43.90717102,18.58546372,1,0,0,23,39.5,32.5,20.5
2275,T6916,Pass,6916,81,4,24,24.04020645,16.85663115,1,1,1,27,63,0,0
2276,T6809,Pass,6809,55,11,8,-8.05345627,19.6717394,1,0,1,7,16.5,4,0
2277,T6870,Pass,6870,55,17,12,-11.37978912,8.880900401,1,1,1,7,19.5,0,0
2278,T6839,Pass,6839,50,20,30,29.97678509,18.05001631,1,0,0,20.5,37.5,41,33
2279,T6914,Pass,6914,55,11,26,-49.54926574,6.398981887,1,0,0,24.5,44.5,41.5,29
2280,T6982,Pass,6982,37,21,27,4.925853619,14.66994036,1,1,1,10.5,20.5,0,0
2281,T6921,Pass,6921,86,16,23,0.417681388,23.18023347,1,1,1,10,20.5,0,0
2282,T6905,Pass,6905,83,25,17,41.56552225,19.98874651,1,0,0,8.5,18.5,33.5,29.5
2283,T6924,Pass,6924,44,13,23,-16.68298221,2.950793301,1,0,0,16,34.5,11,3.5
2284,T6947,Pass,6947,80,22,12,13.65401142,14.13141824,1,0,1,9,18,3.5,0
2285,T6989,Pass,6989,90,6,31,-28.6873203,1.71081553,1,0,0,46,80,35.5,4.5
2286,T6808,Pass,6808,52,21,13,-10.89446277,2.878757914,1,1,1,10,18.5,0,0
2287,T6821,Pass,6821,65,14,8,-37.58936867,10.43432424,1,0,0,6.5,16,51,47
2288,T6929,Pass,6929,84,24,30,34.66685764,5.458190703,1,0,0,14.5,26,22.5,17
2289,T6815,Pass,6815,65,18,27,-47.35813278,5.751748218,1,0,0,10.5,20.5,55.5,50.5
2290,T6870,Pass,6870,28,24,19,-11.3155135,24.7636696,1,1,1,26.5,48,0,0
2291,T6913,Pass,6913,91,11,26,44.41029918,18.38155635,1,0,0,20,39.5,33,27
2292,T6970,Pass,6970,70,16,14,-13.28342508,0.533925354,1,0,0,12.5,24,7.5,2
2293,T6981,Pass,6981,90,17,10,35.98486767,16.64875166,1,0,0,18.5,38,27,18.5
2294,T6931,Pass,6931,43,16,32,21.06103909,15.68664641,1,0,0,23.5,39.5,9,3
2295,T6912,Pass,6912,33,15,21,-1.393435523,25.61341965,1,1,1,14.5,30.5,0,0
2296,T6846,Pass,6846,100,6,22,18.84273936,5.677036116,1,0,0,26,54.5,17.5,5
2297,T6965,Pass,6965,59,8,19,-40.97548462,19.91862558,1,0,0,19,39.5,34,21
2298,T6971,Pass,6971,46,25,17,45.4564967,6.183236819,1,0,0,16.5,38,24.5,20
2299,T6913,Pass,6913,91,21,12,29.04773615,3.217590004,1,0,0,11,21,22.5,16.5
2300,T6863,Pass,6863,76,18,31,-10.8984594,5.65903038,1,1,1,14.5,30.5,0,0
2301,T6975,Pass,6975,37,17,25,36.42199079,8.897559749,1,0,0,15.5,38.5,13.5,3.5
2302,T6912,Pass,6912,67,6,11,-42.23942864,14.17568014,1,0,0,15.5,36.5,38.5,31
2303,T6926,Fail,6926,61,19,23,-28.96151403,21.61562691,1,0,0,9.5,17,4.5,0.5
2304,T6899,Pass,6899,39,19,24,-16.78223617,21.04561107,1,1,1,15.5,27.5,0,0
2305,T6832,Pass,6832,82,18,11,-44.84711762,16.97408406,1,0,0,11,24.5,61,56
2306,T6832,Pass,6832,68,22,24,-39.90937029,24.72375196,1,0,0,14.5,25,47.5,43
2307,T6867,Pass,6867,80,15,21,45.25810955,20.97780763,1,0,0,13.5,25.5,50,43.5
2308,T6913,Pass,6913,79,23,18,-26.50908923,15.49436553,1,0,0,17,32,41,34
2309,T6809,Pass,6809,100,15,24,-2.307195985,6.567363331,1,1,1,11,22,0,0
2310,T6996,Pass,6996,33,25,9,-33.04225898,20.62034313,1,0,0,8,17,17,14
2311,T6967,Fail,6967,87,19,8,-26.15349011,19.77752319,1,0,0,11,25,18.5,9.5
2312,T6807,Pass,6807,40,22,11,-33.407406,9.445432961,1,0,0,6.5,13.5,51,46.5
2313,T6879,Pass,6879,25,4,21,-7.392902439,22.24973117,1,1,1,36,84.5,0,0
2314,T6898,Pass,6898,67,24,17,-22.22015341,7.207410299,1,0,0,26,47,9.5,5.5
2315,T6844,Pass,6844,81,3,26,17.35051207,1.87802925,1,1,1,50.5,96,0,0
2316,T6935,Pass,6935,41,9,22,36.20119933,23.98174039,1,0,0,17,35,32,21
2317,T6949,Pass,6949,77,7,28,-5.183016742,1.893006494,1,1,1,20,42,0,0
2318,T6931,Pass,6931,81,23,12,-12.627325,0.711786954,1,0,1,9,15,1.5,0
2319,T6889,Pass,6889,92,7,28,-46.32865796,12.39982324,1,0,0,16,57.5,41.5,3.5
2320,T6877,Pass,6877,94,22,27,22.18794588,2.881063018,1,0,0,29.5,48,5,1.5
2321,T6880,Pass,6880,29,5,8,29.18256638,1.348134121,1,0,0,20.5,58,34.5,1
2322,T6924,Pass,6924,74,2,9,47.49597081,7.399128716,1,0,0,42.5,81,31.5,22
2323,T6953,Pass,6953,34,8,22,-35.88201029,21.89603064,1,0,0,24,45.5,31.5,22
2324,T6981,Pass,6981,60,23,25,29.46353196,6.424745269,1,0,1,11.5,33.5,3,0
2325,T6880,Pass,6880,82,13,22,-9.104931541,12.11836707,1,1,1,14,41,0,0
2326,T6916,Pass,6916,32,4,32,-32.21725768,24.41548343,1,0,0,44.5,106,54.5,15.5
2327,T6885,Pass,6885,95,17,8,12.80015199,1.990014988,1,1,1,11.5,25.5,0,0
2328,T6811,Pass,6811,87,9,32,19.78194311,1.043433503,1,0,0,26.5,60.5,40,33
2329,T6884,Pass,6884,66,4,29,5.282601411,12.46845715,1,1,1,32,81,0,0
2330,T6829,Pass,6829,34,14,17,9.224288794,23.82171553,1,1,1,13,26.5,0,0
2331,T6921,Pass,6921,99,21,27,-17.93209391,5.355743839,1,0,1,10,21.5,3.5,0
2332,T6925,Pass,6925,71,12,19,-9.403166012,20.7993959,1,1,1,11,31.5,0,0
2333,T6933,Pass,6933,53,19,23,10.80873304,0.4111245,1,0,1,13,26.5,3,0
2334,T6929,Pass,6929,42,4,17,41.15041145,18.65039374,1,0,0,28,60,25.5,16.5
2335,T6963,Pass,6963,94,3,28,6.508951681,0.033409239,1,1,1,64.5,119,0,0
2336,T6892,Pass,6892,87,24,29,10.01110552,3.701596364,1,0,0,14.5,29.5,6.5,0.5
2337,T6941,Pass,6941,41,19,13,39.15558353,18.64169046,1,0,0,11.5,23,34,28
2338,T6804,Pass,6804,54,24,11,-9.104354447,13.58412097,1,1,1,7,16,0,0
2339,T6899,Pass,6899,99,25,14,-47.7482273,24.06987643,1,0,0,12,25.5,43,36
2340,T6919,Pass,6919,88,15,12,6.988267717,2.284622767,1,0,1,9,19,4,0
2341,T6818,Fail,6818,44,23,10,-38.47365051,18.33900211,1,0,0,7,13.5,51.5,49.5
2342,T6982,Pass,6982,74,15,25,-1.10800697,16.13731258,1,1,1,15,25.5,0,0
2343,T6962,Pass,6962,56,17,18,40.13502449,12.32474258,1,0,0,30.5,73,27.5,23
2344,T6807,Pass,6807,49,4,22,-16.95568881,19.7068906,1,1,1,40,85.5,0,0
2345,T6815,Pass,6815,46,2,13,-2.03309129,3.793231609,1,1,1,37.5,94,0,0
2346,T6938,Pass,6938,31,14,28,27.0254927,11.3661969,1,0,0,16,35.5,30.5,18.5
2347,T6884,Pass,6884,60,5,25,15.78077073,4.39181792,1,0,0,29.5,65,5,1.5
2348,T6822,Pass,6822,45,25,16,28.70863553,6.152552168,1,0,0,13.5,26.5,34.5,28.5
2349,T6881,Pass,6881,90,10,18,-1.389937149,2.666448889,1,1,1,15.5,33,0,0
2350,T6989,Fail,6989,80,17,31,-32.49193807,26.20714799,1,0,0,27,49.5,5.5,1.5
2351,T6880,Pass,6880,99,16,22,49.2558121,4.486046515,1,0,0,12,24.5,47.5,40.5
2352,T6817,Pass,6817,62,5,17,45.32572739,13.03865445,1,0,0,24,60,25,22
2353,T6815,Pass,6815,52,9,29,-22.42060085,15.4917438,1,0,1,16,45,47,0
2354,T6839,Pass,6839,85,5,19,13.63764436,5.248436114,1,1,1,35,63,0,0
2355,T6843,Pass,6843,94,2,20,49.90672551,4.13186009,1,0,0,39.5,89.5,18,6
2356,T6903,Pass,6903,33,18,23,-5.837305891,23.59154497,1,1,1,19.5,31.5,0,0
2357,T6873,Pass,6873,27,4,16,43.87827362,13.66887952,1,0,0,21,58.5,62,42
2358,T6883,Pass,6883,95,12,32,44.04983367,8.918781266,1,0,0,18,42,42.5,26
2359,T6962,Pass,6962,80,25,8,-28.92696797,21.48265478,1,0,0,9.5,19,15,11
2360,T6805,Pass,6805,72,4,14,21.47485181,17.90003879,1,0,1,17,56.5,44,0
2361,T6831,Pass,6831,68,10,29,24.46896606,4.625428232,1,0,0,22.5,54.5,31.5,2.5
2362,T6940,Pass,6940,29,7,9,49.10616581,8.361582477,1,0,0,16.5,43,43.5,36.5
2363,T6987,Pass,6987,48,12,15,18.56035232,6.001909753,1,0,1,17.5,48.5,1.5,0
2364,T6822,Pass,6822,90,21,9,17.4954925,3.984710405,1,0,1,11,23,3,0
2365,T6868,Pass,6868,97,16,24,8.250143798,11.4289049,1,1,1,25,50,0,0
2366,T6965,Pass,6965,48,25,21,-25.88382692,17.49064314,1,0,0,14,30,13.5,7.5
2367,T6924,Pass,6924,80,15,27,37.65364913,17.21130675,1,0,0,19,35,10,5
2368,T6921,Pass,6921,100,16,9,-34.78890944,0.68887398,1,0,0,16,30.5,38,29.5
2369,T6989,Pass,6989,89,20,18,-49.43104209,13.57653184,1,0,0,11,22,52.5,46.5
2370,T6922,Pass,6922,73,2,22,30.57386156,25.43620965,1,0,0,44,102,26,3
2371,T6827,Pass,6827,59,24,10,-26.24875051,25.49282097,1,0,0,7.5,17,45.5,37.5
2372,T6881,Pass,6881,91,18,22,-9.684012388,21.64043257,1,1,1,10.5,22.5,0,0
2373,T6843,Pass,6843,70,14,25,19.82003713,0.461127253,1,0,1,18,45.5,1.5,0
2374,T6980,Pass,6980,93,20,23,-14.12522725,22.34071137,1,1,1,14.5,28.5,0,0
2375,T6886,Pass,6886,65,2,18,18.45904295,4.752772728,1,0,1,43,65.5,4.5,0
2376,T6885,Pass,6885,25,13,13,-36.13872395,2.585711985,1,0,0,11,33.5,37.5,31.5
2377,T6985,Pass,6985,53,20,31,-44.73513342,12.19101893,1,0,0,14.5,25.5,17,11.5
2378,T6911,Pass,6911,79,10,26,-4.656797019,4.124127543,1,1,1,26,49.5,0,0
2379,T6994,Pass,6994,79,22,27,-38.84734293,25.49585798,1,0,0,11,21,43,38
2380,T6872,Pass,6872,96,3,23,-5.145782465,2.150748083,1,1,1,36.5,79.5,0,0
2381,T6905,Pass,6905,48,10,25,-4.868527944,23.24990968,1,1,1,16.5,39,0,0
2382,T7000,Pass,7000,30,5,24,-2.149734995,14.11043082,1,1,1,67,138.5,0,0
2383,T6842,Fail,6842,100,12,11,-1.602808549,20.08802581,1,1,1,10,23.5,0,0
2384,T6853,Pass,6853,32,11,15,-13.30863277,4.474757731,1,0,1,25,57.5,2.5,0
2385,T6963,Pass,6963,84,3,32,-29.76233975,24.31121926,1,0,1,54.5,110,2,0
2386,T6882,Pass,6882,91,22,22,17.42559653,3.158884968,1,0,0,15.5,30,10.5,4
2387,T6834,Pass,6834,95,20,15,-7.662458904,1.804453016,1,1,1,10.5,20.5,0,0
2388,T6850,Pass,6850,98,10,17,-39.71767484,20.12679506,1,0,0,15,45.5,87.5,40
2389,T6833,Pass,6833,54,3,24,17.98481371,23.75255782,1,0,1,32,78,13,0
2390,T6959,Pass,6959,67,22,19,26.86779972,6.48887557,1,0,0,13,23,10,5.5
2391,T6835,Pass,6835,42,4,28,-42.24628794,4.59745602,1,0,1,49,92.5,5.5,0
2392,T6911,Pass,6911,81,18,29,-11.08200976,8.281496453,1,1,1,19,39.5,0,0
2393,T6910,Pass,6910,36,13,11,-35.3824748,7.65054026,1,0,0,12,25,44.5,38
2394,T6845,Pass,6845,41,21,28,-3.731730185,4.41945974,1,1,1,15,36.5,0,0
2395,T6839,Pass,6839,100,11,16,-22.27675654,12.33544938,1,0,1,11.5,25,2.5,0
2396,T6948,Pass,6948,97,5,30,5.517042731,5.654932475,1,1,1,40.5,102,0,0
2397,T6948,Pass,6948,81,13,27,26.48290403,13.12977269,1,0,1,18,35.5,1,0
2398,T6962,Pass,6962,68,11,28,30.72235447,13.64440213,1,0,0,40.5,83,12,7.5
2399,T6870,Pass,6870,27,21,9,33.0610855,15.24886392,1,0,0,20,42,38.5,20
2400,T7000,Pass,7000,61,17,23,-32.81482065,19.45951081,1,0,0,12,24,7.5,1.5
2401,T6984,Pass,6984,82,17,20,12.6853554,11.13532223,1,1,1,13,25,0,0
2402,T6951,Pass,6951,48,23,30,-4.4903273,21.54750346,1,1,1,16.5,35,0,0
2403,T6805,Pass,6805,53,8,15,-11.64452753,18.08941329,1,1,1,22.5,37.5,0,0
2404,T6956,Pass,6956,64,13,8,-47.33507873,4.049650947,1,0,0,16,31.5,40.5,32
2405,T6878,Pass,6878,41,21,29,33.26986579,22.31454213,1,0,0,15,26.5,42.5,36
2406,T6979,Pass,6979,82,5,12,-44.34872316,17.42395365,1,0,0,21,53,30,7
2407,T6961,Pass,6961,42,17,9,-39.25176146,13.5586305,1,0,0,14.5,25,36.5,31
2408,T6938,Pass,6938,25,6,13,-3.002453689,5.244008606,1,1,1,28,64.5,0,0
2409,T6803,Pass,6803,53,20,22,2.164672455,3.500025685,1,1,1,11,25.5,0,0
2410,T6943,Pass,6943,93,4,11,-15.75138916,0.257503592,1,0,1,20,42,5.5,0
2411,T6888,Pass,6888,71,19,14,-5.325861811,21.30262347,1,1,1,11.5,22.5,0,0
2412,T6866,Pass,6866,59,3,29,-39.91762949,18.31585748,1,0,1,45,111.5,20,0
2413,T6947,Pass,6947,26,21,16,4.313680064,8.036497846,1,1,1,18,32.5,0,0
2414,T6909,Pass,6909,87,15,16,46.54759779,9.221597745,1,0,0,14,27,41,34.5
2415,T6869,Pass,6869,88,11,16,-33.62531702,20.30147567,1,0,0,18.5,52,33,0.5
2416,T6825,Fail,6825,82,20,20,5.810287106,26.08115719,1,0,1,16,32,6,0
2417,T6916,Pass,6916,70,6,24,10.29900848,14.23990441,1,1,1,21,49,0,0
2418,T6943,Pass,6943,97,21,25,26.68527532,18.97731376,1,0,0,15,26.5,8.5,4
2419,T6980,Pass,6980,39,8,32,34.37237327,5.325690671,1,0,1,46,114.5,6.5,0
2420,T6906,Pass,6906,50,12,14,48.75218538,16.82322483,1,0,0,12.5,25,43,37.5
2421,T6854,Pass,6854,26,23,10,25.97553846,10.76070482,1,0,0,11,32.5,28.5,20.5
2422,T6967,Pass,6967,66,15,12,30.83669781,2.745248994,1,0,0,14.5,38,14,8.5
2423,T6874,Pass,6874,29,17,26,-25.68511472,19.27775469,1,0,0,15.5,52.5,22.5,4
2424,T6919,Pass,6919,43,2,17,41.97749323,25.35787889,1,0,0,87.5,153.5,39,32.5
2425,T6898,Pass,6898,99,20,25,-2.044421434,17.17779457,1,1,1,12.5,24,0,0
2426,T6950,Fail,6950,88,24,13,23.05814819,18.62614702,1,0,0,11.5,22.5,10,2
2427,T6964,Pass,6964,99,23,25,18.7508503,25.26071646,1,0,1,18.5,34.5,4,0
2428,T6818,Pass,6818,30,21,11,-6.034326251,19.45639795,1,1,1,8.5,26,0,0
2429,T6913,Fail,6913,44,23,25,-35.71641603,23.44795191,1,0,0,10,19.5,50,45
2430,T6811,Pass,6811,91,18,20,-8.807679894,5.43399695,1,0,1,16,48.5,25,0
2431,T6847,Pass,6847,76,16,17,-4.830992385,22.46491929,1,1,1,10.5,19.5,0,0
2432,T6869,Fail,6869,26,4,9,45.22775237,20.75495403,1,0,0,21.5,57.5,40.5,7.5
2433,T6995,Pass,6995,61,25,13,-44.94959745,17.62629074,1,0,0,14.5,26,32,26
2434,T6849,Pass,6849,93,6,20,-27.44967788,11.59626614,1,0,0,25.5,69.5,20,8
2435,T6864,Pass,6864,53,13,19,-3.447143314,16.09247743,1,1,1,28,47,0,0
2436,T6877,Pass,6877,31,21,15,43.1665031,17.59456496,1,0,0,10.5,34.5,46.5,9
2437,T6845,Pass,6845,59,12,24,-41.09961034,21.64319101,1,0,0,17,39.5,41,25
2438,T6806,Pass,6806,73,4,23,-8.330098679,12.79852638,1,0,1,27,77,37.5,0
2439,T6927,Pass,6927,78,17,26,-23.64354681,17.16721279,1,0,0,21,39.5,28.5,13.5
2440,T6994,Pass,6994,33,12,30,-40.63504497,21.02581352,1,0,0,12,42.5,53,18.5
