sim_number,oxcal_target,a_pass,targets,span,samples,errors,offset,offset_sd,model_run,accuracy_68,accuracy_95,precision_68,precision_95,off_target_68,off_target_95
3068,T9993,Pass,9993,49,25,26,-5.561322463,16.06069731,1,0,1,29,88.5,66,0
3069,T10086,Pass,10086,52,7,12,-20.96036552,3.868327922,1,0,1,17.5,51.5,191,0
3070,T10014,Pass,10014,100,13,32,44.49810879,2.103092079,1,0,0,36,71,41.5,32.5
3071,T10091,Pass,10091,56,19,8,32.6710334,20.78197738,1,0,0,14.5,51,17,13.5
3072,T10034,Pass,10034,38,14,11,39.18959245,3.439251459,1,0,0,10.5,22.5,109,103
3073,T10041,Fail,10041,91,4,8,40.33997438,25.89710804,1,0,0,24,81,10.5,6
3074,T10088,Pass,10088,36,11,16,32.44312028,17.68144367,1,0,0,39,93,30,17
3075,T9956,Pass,9956,88,14,12,-22.18974577,15.86663064,1,0,0,9.5,20.5,73.5,68
3076,T10014,Pass,10014,91,10,29,37.36451284,17.16331315,1,0,1,45.5,97.5,29.5,0
3077,T10064,Pass,10064,32,20,10,8.860584348,20.06526538,1,1,1,30,80,0,0
3078,T9982,Pass,9982,80,9,24,-32.94487551,25.81225104,1,0,1,15,57,67,0
3079,T10074,Pass,10074,71,12,15,16.91955698,5.784592828,1,1,1,44.5,97,0,0
3080,T9933,Pass,9933,32,22,16,4.845509096,10.04756554,1,0,1,29.5,79.5,76,0
3081,T10071,Pass,10071,27,21,31,-24.28811591,7.334354413,1,0,1,15,27.5,0.5,0
3082,T9977,Pass,9977,67,11,31,-12.43809729,0.590022801,1,0,0,87,177.5,9,0.5
3083,T10041,Fail,10041,42,22,9,38.28736313,14.62653087,1,0,0,6,12,73.5,69.5
3084,T10072,Pass,10072,38,12,9,34.21772206,19.92108668,1,0,0,11.5,44.5,97.5,23
3085,T9918,Pass,9918,47,24,20,7.704888447,20.0164272,1,1,1,23.5,67.5,0,0
3086,T10055,Pass,10055,43,14,28,-13.06715051,10.34341133,1,1,1,13,29.5,0,0
3087,T10033,Pass,10033,67,19,29,-36.25814088,2.844988522,1,0,0,28,52.5,219,207
3088,T9944,Fail,9944,81,21,8,45.2541634,1.436728393,1,0,0,14,27.5,181.5,176.5
3089,T9962,Pass,9962,90,7,23,19.3544856,20.16557454,1,1,1,14,59.5,0,0
3090,T9965,Pass,9965,73,2,25,-14.57460909,17.77554648,1,1,1,95,159.5,0,0
3091,T9964,Pass,9964,32,20,25,2.06142345,6.6606056,1,1,1,14.5,36,0,0
3092,T9950,Pass,9950,68,20,12,6.603894196,13.1137047,1,1,1,9,16,0,0
3093,T10075,Pass,10075,41,5,14,-37.88969279,0.949944689,1,0,0,40.5,94,255,212.5
3094,T9970,Pass,9970,77,15,29,-16.79778621,14.14859539,1,1,1,30.5,87,0,0
3095,T9902,Pass,9902,89,23,17,-3.276666696,10.51654263,1,1,1,8.5,17.5,0,0
3096,T9915,Pass,9915,72,11,27,15.6115087,24.64145603,1,1,1,48.5,118.5,0,0
3097,T9975,Fail,9975,99,23,19,-43.56980354,21.78631646,1,0,0,15,28.5,135.5,125.5
3098,T9912,Fail,9912,92,22,16,45.69389545,0.777152193,1,0,0,10.5,21,200,195
3099,T10005,Pass,10005,39,3,28,-15.89675436,7.589813943,1,1,1,96,203.5,0,0
3100,T10090,Pass,10090,99,12,28,9.748938703,16.75593127,1,1,1,20.5,36,0,0
3101,T10060,Pass,10060,98,12,19,14.76554878,20.53399852,1,1,1,20.5,68.5,0,0
3102,T10011,Pass,10011,94,11,26,-33.55760609,21.50318234,1,1,1,43.5,125.5,0,0
3103,T10076,Pass,10076,79,17,16,44.49043495,13.93371765,1,0,0,8.5,16.5,33.5,30
3104,T9994,Pass,9994,37,9,12,4.310823907,16.46600021,1,0,1,43.5,105,24,0
3105,T9916,Pass,9916,49,9,24,4.670815566,2.882400262,1,1,1,80.5,163,0,0
3106,T9913,Pass,9913,87,6,17,-45.97009399,21.65358968,1,0,0,24,65.5,65,47
3107,T9982,Pass,9982,31,17,16,14.34123002,2.449568532,1,0,1,30,81,0.5,0
3108,T10066,Pass,10066,98,8,13,38.64053716,11.46570889,1,0,1,30,70.5,8,0
3109,T10040,Pass,10040,88,10,27,-9.159109485,22.58877327,1,1,1,22.5,81,0,0
3110,T10032,Pass,10032,93,8,25,39.45420971,21.54716532,1,0,0,26,78.5,50.5,14.5
3111,T9948,Pass,9948,45,9,25,-24.1696313,15.05623024,1,0,1,35.5,114.5,42.5,0
3112,T9974,Fail,9974,97,24,15,9.771567397,16.26277128,1,1,1,10.5,16.5,0,0
3113,T9904,Pass,9904,31,2,31,45.34002205,11.28418741,1,0,0,117,232.5,25.5,1.5
3114,T10083,Pass,10083,48,21,12,7.51136553,10.36991215,1,0,1,42,93,71,0
3115,T9924,Pass,9924,73,5,12,-48.69490399,20.25819514,1,0,0,33.5,103,32.5,28
3116,T9989,Pass,9989,27,21,11,4.706831463,9.714355566,1,1,1,17.5,59,0,0
3117,T9990,Pass,9990,100,2,12,-44.67166904,16.810687,1,0,0,46,156.5,9.5,0.5
3118,T9953,Pass,9953,40,7,26,-38.48334316,20.41045712,1,0,1,67.5,162,32.5,0
3119,T9961,Pass,9961,46,8,25,49.33648896,20.6474486,1,0,1,21.5,61,168,0
3120,T9991,Fail,9991,88,9,10,-42.61293234,2.863130376,1,0,0,15,66.5,111,29
3121,T10012,Pass,10012,85,4,22,-8.661632682,20.17114897,1,1,1,40,121,0,0
3122,T9962,Pass,9962,66,11,19,-19.36631857,22.36499812,1,0,1,33,97,51.5,0
3123,T10055,Pass,10055,83,8,24,-16.74637666,18.93567661,1,1,1,16.5,35,0,0
3124,T10029,Pass,10029,37,21,11,26.10175898,5.969254697,1,0,0,13.5,39.5,66,62.5
3125,T10080,Pass,10080,65,7,16,-4.905719985,8.858954768,1,1,1,18.5,55,0,0
3126,T10090,Pass,10090,32,23,31,12.93956127,5.03265879,1,1,1,33.5,92,0,0
3127,T10020,Pass,10020,30,3,15,-34.44830214,7.56650026,1,0,0,56,134,51,18.5
3128,T10021,Pass,10021,79,15,15,39.21241534,14.25178241,1,0,0,18.5,55,67,1
3129,T10067,Pass,10067,26,17,22,49.41963111,8.285111025,1,0,0,28,74,59.5,20.5
3130,T10014,Fail,10014,61,5,14,49.30356133,13.29400734,1,1,1,32,102.5,0,0
3131,T9991,Fail,9991,90,21,18,-43.00581312,15.19129011,1,0,0,13,27.5,105,100
3132,T9991,Pass,9991,88,5,23,-8.72968391,20.19895325,1,1,1,61,148,0,0
3133,T10013,Pass,10013,31,2,31,-1.428259769,2.458674108,1,0,1,125.5,240.5,3.5,0
3134,T10087,Pass,10087,96,2,29,-29.6728631,16.93488637,1,0,0,78.5,177,195.5,180
3135,T10089,Pass,10089,69,2,26,36.98568076,11.33469941,1,0,1,91,199.5,21.5,0
3136,T9933,Pass,9933,26,17,12,38.7020153,2.333239923,1,0,0,24.5,52.5,26.5,24
3137,T10022,Pass,10022,43,17,32,-49.0692195,14.99511197,1,0,0,32.5,59.5,48,41
3138,T9927,Pass,9927,77,25,30,-0.114234886,11.29714088,1,1,1,22.5,48.5,0,0
3139,T9937,Fail,9937,88,24,29,42.03318914,21.04531373,1,0,0,10,23.5,170.5,163.5
3140,T10077,Pass,10077,82,21,32,3.200715361,7.31715706,1,1,1,33.5,63,0,0
3141,T10049,Fail,10049,44,9,17,-22.2568823,20.53617714,1,1,1,24.5,50.5,0,0
3142,T9927,Pass,9927,88,15,15,26.20604306,23.92344542,1,1,1,15,46,0,0
3143,T9978,Pass,9978,37,14,29,-46.8264038,16.42866679,1,0,0,17.5,30.5,79.5,74.5
3144,T10095,Pass,10095,76,5,12,8.656663401,25.84624817,1,1,1,36.5,90,0,0
3145,T9913,Pass,9913,70,20,23,46.76405264,1.98161368,1,0,0,13.5,26,210,203.5
3146,T10030,Pass,10030,95,4,29,24.91423474,22.69431772,1,1,1,104.5,199,0,0
3147,T9986,Pass,9986,67,6,32,-43.02141347,7.699409638,1,0,0,62,177.5,112.5,70.5
3148,T10041,Pass,10041,30,4,17,-8.342244872,17.60434663,1,1,1,87,172,0,0
3149,T9999,Pass,9999,57,12,32,-3.385728784,7.304637523,1,1,1,60,141.5,0,0
3150,T9941,Pass,9941,92,12,16,-27.82992218,18.12541531,1,0,1,16,43.5,67.5,0
3151,T10071,Pass,10071,53,13,13,-33.74449303,25.24592491,1,1,1,12.5,55.5,0,0
3152,T9968,Pass,9968,27,20,8,-16.10128859,1.811480352,1,0,0,17,46,10,0.5
3153,T10038,Pass,10038,41,20,14,15.25032693,4.106550027,1,0,0,10,20,69,64
3154,T9935,Fail,9935,95,11,9,-36.71954516,6.024856618,1,0,0,16,30,69.5,64.5
3155,T9923,Pass,9923,53,15,13,41.14282532,5.152978246,1,0,0,16,28,207,200.5
3156,T9909,Pass,9909,81,17,29,24.12823907,26.21084571,1,0,0,17.5,31,188,181.5
3157,T10057,Fail,10057,68,19,10,-28.95633925,17.61368833,1,1,1,9.5,16.5,0,0
3158,T9905,Pass,9905,39,13,25,40.20191948,16.97170807,1,0,0,24.5,77,219.5,40.5
3159,T9994,Pass,9994,66,9,12,49.49817508,11.70976657,1,0,0,16,30.5,136.5,129
3160,T9907,Pass,9907,77,25,9,-34.75457274,12.54512104,1,0,0,11,30,14,10
3161,T9995,Pass,9995,34,5,32,5.360045633,25.9568917,1,0,1,80.5,168,20,0
3162,T9916,Pass,9916,47,19,13,-38.21792474,4.349954678,1,0,0,8.5,17.5,150.5,147
3163,T9925,Pass,9925,77,11,32,4.931023205,2.499132855,1,1,1,62.5,157,0,0
3164,T10081,Pass,10081,100,16,15,14.21080513,8.541769275,1,0,1,14,29,1,0
3165,T10070,Pass,10070,38,20,11,1.885662624,0.966373411,1,1,1,16,28,0,0
3166,T9962,Pass,9962,90,7,25,44.64214202,9.846647436,1,0,0,16,35.5,149.5,137.5
3167,T10071,Pass,10071,96,21,31,3.304404835,19.1737906,1,1,1,13.5,30,0,0
3168,T9999,Pass,9999,45,18,32,-7.923015417,15.71925784,1,1,1,52.5,136,0,0
3169,T10080,Pass,10080,42,2,25,-45.6505171,24.851109,1,0,1,114,263,5.5,0
3170,T10085,Pass,10085,62,19,15,-23.28944986,19.35649589,1,0,0,19,42.5,4.5,1
3171,T9967,Pass,9967,49,21,27,4.712235928,9.523874195,1,1,1,6,13,0,0
3172,T10100,Pass,10100,80,9,22,29.10354226,26.17396696,1,0,1,15,27,4.5,0
3173,T10094,Pass,10094,70,7,26,44.5883557,18.68314208,1,0,0,20,38,33,23
3174,T9903,Pass,9903,79,17,19,4.547077161,25.93438173,1,1,1,22,67.5,0,0
3175,T10037,Pass,10037,89,24,20,-6.323094782,18.96997517,1,1,1,7.5,13,0,0
3176,T10015,Pass,10015,37,10,12,-25.85840432,19.25657359,1,1,1,25,99,0,0
3177,T9946,Pass,9946,88,25,21,-22.38005956,3.331304477,1,0,1,12.5,66,1.5,0
3178,T9992,Pass,9992,95,12,10,-14.57038503,21.97593283,1,1,1,22,47,0,0
3179,T9911,Pass,9911,30,22,16,-11.27297869,23.38729093,1,0,0,19.5,37.5,151,144
3180,T10088,Pass,10088,49,21,19,-42.0470224,22.18447119,1,0,0,29,58.5,215,205.5
3181,T10043,Pass,10043,42,24,27,16.42922324,8.808394396,1,1,1,17.5,36.5,0,0
3182,T10096,Pass,10096,45,6,12,23.33764147,22.00594722,1,0,0,59,135,5.5,3
3183,T9947,Fail,9947,80,10,17,-48.82036382,4.608453065,1,0,0,10,43,78,52.5
3184,T10025,Pass,10025,84,14,20,1.921129483,18.82587772,1,1,1,26,74.5,0,0
3185,T9982,Pass,9982,74,15,15,-48.86146428,7.156684885,1,0,0,17,41.5,77,72
3186,T10024,Pass,10024,97,23,24,-18.57232957,11.21198974,1,1,1,10.5,22,0,0
3187,T9929,Pass,9929,39,22,13,15.61074662,9.986714344,1,0,1,15.5,68,76.5,0
3188,T10069,Pass,10069,87,14,17,5.059829028,20.32207457,1,0,1,10.5,25,4.5,0
3189,T10027,Pass,10027,28,3,18,32.75819351,16.07166606,1,1,1,54.5,143,0,0
3190,T9970,Pass,9970,74,18,10,7.503604447,13.84969648,1,1,1,6.5,13,0,0
3191,T9986,Fail,9986,96,19,11,45.02192589,22.15951211,1,0,0,11,26.5,122,13
3192,T10058,Pass,10058,36,19,9,47.47062942,4.518782148,1,0,0,8.5,17.5,83,79
3193,T10085,Pass,10085,51,5,19,-23.83460947,12.09436869,1,0,0,11,22,215.5,209.5
3194,T10084,Pass,10084,94,21,9,43.09728104,5.972723631,1,0,0,10,16.5,27,23.5
3195,T9967,Pass,9967,26,16,32,-44.63453304,21.08748079,1,0,0,49.5,152,32.5,14.5
3196,T9921,Pass,9921,34,4,10,-38.79191459,4.426624624,1,0,0,57,133,103,17.5
3197,T10033,Pass,10033,79,11,15,-46.78175438,10.24257218,1,0,0,27,50,232.5,215
3198,T10073,Pass,10073,27,8,24,3.74252093,12.09995708,1,1,1,55.5,126,0,0
3199,T9980,Pass,9980,63,7,14,-35.78822745,26.22100752,1,0,1,25.5,78.5,58.5,0
3200,T10042,Pass,10042,77,23,19,-17.3564024,16.16010599,1,1,1,11.5,24,0,0
3201,T9933,Pass,9933,80,12,24,36.98176728,9.578520436,1,1,1,26.5,67,0,0
3202,T9937,Pass,9937,68,7,25,-4.465862527,10.95769275,1,1,1,37.5,84.5,0,0
3203,T9941,Fail,9941,97,11,32,47.66358996,9.492103843,1,1,1,14.5,44,0,0
3204,T10091,Pass,10091,42,8,23,-21.27181843,19.3956683,1,0,1,39,87.5,1,0
3205,T10004,Pass,10004,47,25,31,-31.92750765,14.11373362,1,0,0,16.5,34,68.5,58.5
3206,T10039,Pass,10039,94,4,17,-3.528279578,22.72596564,1,1,1,46.5,100.5,0,0
3207,T9985,Pass,9985,80,10,12,31.02564868,2.42100805,1,1,1,35,94,0,0
3208,T10059,Pass,10059,58,23,27,-6.672063586,0.717735689,1,0,1,12.5,31,1.5,0
3209,T10079,Pass,10079,95,16,27,-13.04844471,16.67295699,1,1,1,23.5,49.5,0,0
3210,T10091,Pass,10091,45,11,18,46.63805696,15.09695842,1,0,0,13.5,25.5,38.5,32.5
3211,T10064,Pass,10064,46,22,8,-13.37186373,3.504156753,1,1,1,10,21,0,0
3212,T10093,Pass,10093,78,14,9,40.14843605,7.7290657,1,0,0,10.5,21,25,20
3213,T10091,Pass,10091,61,11,20,9.809272178,2.030271539,1,0,1,24.5,86.5,1,0
3214,T9956,Pass,9956,61,5,20,-25.5577859,18.32986989,1,1,1,63.5,162,0,0
3215,T9968,Pass,9968,51,8,25,10.91268619,15.20004611,1,1,1,58.5,130,0,0
3216,T10055,Pass,10055,81,20,22,-43.02586773,20.36177294,1,0,0,12.5,26.5,220,213.5
3217,T9903,Pass,9903,78,23,28,-4.945300426,17.93797427,1,1,1,20.5,79,0,0
3218,T10002,Pass,10002,25,15,13,-44.95970602,22.41334135,1,0,0,15,61.5,67.5,58.5
3219,T9919,Pass,9919,61,12,14,-14.67888956,18.95656004,1,1,1,33,69,0,0
3220,T10046,Pass,10046,55,6,31,14.10924597,2.161867284,1,1,1,55.5,156.5,0,0
3221,T9992,Pass,9992,53,15,27,31.26111797,16.87500449,1,0,0,33,87.5,33,8
3222,T9989,Pass,9989,40,12,28,-26.54380512,4.84866467,1,0,0,25.5,74,75,63.5
3223,T9950,Pass,9950,43,13,25,47.66714245,1.988578299,1,0,0,11,24,207.5,199
3224,T9982,Pass,9982,42,13,30,-18.03657603,9.239900833,1,1,1,50,141.5,0,0
3225,T10015,Pass,10015,33,25,17,-9.527089843,11.81502038,1,1,1,50.5,93,0,0
3226,T9931,Pass,9931,27,23,27,-23.93588247,11.38268702,1,0,0,14,25.5,141.5,135
3227,T10063,Pass,10063,88,12,17,-43.38261383,24.19183027,1,0,0,14.5,26.5,189.5,183.5
3228,T10080,Pass,10080,59,25,15,9.390566661,7.230677832,1,1,1,28,50,0,0
3229,T10005,Pass,10005,49,8,11,-3.67841206,20.08451138,1,0,0,21,97,75,8
3230,T10059,Pass,10059,37,16,21,21.83034441,5.878156895,1,0,0,24,65.5,70,35.5
3231,T9924,Pass,9924,94,6,31,17.82359809,13.12292263,1,0,0,24,57.5,182.5,161
3232,T10037,Pass,10037,68,4,21,1.59219515,16.10889926,1,1,1,63.5,167.5,0,0
3233,T10012,Pass,10012,30,15,18,39.87976869,2.311668919,1,0,0,18,43,129,43.5
3234,T10087,Pass,10087,49,17,28,18.447602,26.2285483,1,1,1,41,128.5,0,0
3235,T10035,Pass,10035,37,12,26,37.24168974,13.2345312,1,0,0,16,45.5,102.5,69.5
3236,T10057,Pass,10057,46,10,28,-25.22052836,20.32166692,1,0,1,46.5,97,2.5,0
3237,T10095,Pass,10095,32,11,32,27.72207207,4.575160905,1,0,1,30.5,108,34,0
3238,T10040,Pass,10040,55,21,17,19.12255771,23.16095852,1,0,1,19.5,46.5,1,0
3239,T9986,Pass,9986,27,4,15,14.79110904,14.64430116,1,0,1,33.5,121.5,1.5,0
3240,T9978,Pass,9978,60,21,24,-49.78432802,26.26090743,1,0,0,11,22.5,75,68.5
3241,T9955,Fail,9955,71,14,12,30.10945786,2.800211183,1,1,1,6.5,12.5,0,0
3242,T9956,Pass,9956,92,12,26,-25.1221593,12.8347468,1,0,0,38,121,26.5,2
3243,T10073,Pass,10073,88,2,10,-26.20283908,24.24023329,1,0,1,75,186,38,0
3244,T9911,Pass,9911,78,4,19,-36.42951802,20.96111756,1,0,1,38,138.5,0.5,0
3245,T10055,Pass,10055,45,11,24,34.13324305,0.941228772,1,0,0,39,91.5,18,3
3246,T10011,Pass,10011,56,15,24,-33.82814138,22.74701714,1,0,0,21.5,66.5,42.5,8
3247,T10014,Fail,10014,86,10,14,-8.986108215,17.63744445,1,1,1,10,20.5,0,0
3248,T9946,Pass,9946,58,11,21,-16.19859312,2.602641365,1,1,1,41,118,0,0
3249,T9942,Fail,9942,81,9,9,49.43330393,7.067409759,1,0,0,11.5,20.5,169,166
3250,T10076,Pass,10076,80,17,28,33.57132245,18.45904363,1,0,0,13.5,25.5,29.5,23.5
3251,T10051,Pass,10051,75,21,32,38.84293544,1.588668135,1,0,0,24,61.5,57.5,52.5
3252,T9917,Pass,9917,77,23,9,11.94717069,17.51570682,1,1,1,9,20.5,0,0
3253,T10025,Fail,10025,55,17,21,25.98103269,16.81937278,1,0,0,15,36.5,99,71
3254,T9985,Fail,9985,88,22,12,34.68568954,15.84554839,1,1,1,20.5,47,0,0
3255,T10044,Pass,10044,87,19,31,15.90983195,1.592308681,1,0,1,21.5,58,69.5,0
3256,T10057,Pass,10057,88,12,11,14.72137372,4.652350063,1,1,1,21,56,0,0
3257,T9988,Fail,9988,39,17,23,-35.64505877,26.20436842,1,0,0,33,66.5,72.5,52.5
3258,T10014,Pass,10014,99,9,26,23.50561942,13.79599779,1,0,1,16.5,84,71.5,0
3259,T10062,Pass,10062,77,11,17,-7.020328939,9.167964848,1,1,1,15,50.5,0,0
3260,T10084,Pass,10084,52,25,23,-47.57801748,5.146394536,1,0,0,14,41.5,217,211
3261,T9942,Pass,9942,46,25,28,14.45081797,5.654989237,1,0,0,16,30.5,182.5,175
3262,T10037,Pass,10037,62,8,8,5.654363963,3.142624731,1,1,1,24,73,0,0
3263,T9950,Pass,9950,65,15,28,47.16513858,15.49668434,1,1,1,25,52,0,0
3264,T10094,Pass,10094,48,10,9,-21.7797583,12.05449025,1,0,1,28,53.5,11,0
3265,T10050,Pass,10050,70,7,10,6.469726819,16.82209957,1,1,1,30.5,78,0,0
3266,T10069,Pass,10069,32,3,17,30.50038707,4.259142512,1,0,1,87.5,186.5,1.5,0
3267,T10045,Pass,10045,33,22,20,15.11638602,8.566650785,1,0,1,9.5,21,71,0
3268,T10006,Pass,10006,56,11,19,14.82873261,6.878427262,1,0,1,17,62,105.5,0
3269,T9950,Pass,9950,80,11,18,-36.96173797,21.49150297,1,0,0,12,27.5,107,99.5
3270,T9917,Pass,9917,95,2,8,14.1553103,7.736237828,1,0,1,50,114.5,5.5,0
3271,T9914,Pass,9914,47,15,10,-10.83422352,4.867741838,1,1,1,30.5,70,0,0
3272,T9918,Pass,9918,89,11,9,3.374161897,5.782775545,1,1,1,16,41.5,0,0
3273,T10032,Pass,10032,94,10,8,33.29559609,17.5492974,1,0,0,10,17,67.5,64
3274,T10063,Fail,10063,46,9,26,-33.80393588,25.74292455,1,0,1,35,95,241.5,0
3275,T9932,Pass,9932,93,3,8,-35.06072497,19.71675086,1,0,0,37.5,115,11,3.5
3276,T9968,Pass,9968,25,14,23,19.92628991,18.51626055,1,1,1,14.5,26,0,0
3277,T9959,Pass,9959,52,21,16,-16.45596088,16.2978476,1,0,1,7.5,24,72,0
3278,T9957,Pass,9957,57,12,9,-19.79973523,17.92719454,1,0,1,9.5,26,69,0
3279,T9982,Pass,9982,39,8,31,32.27519006,7.391838043,1,0,1,53.5,126.5,20,0
3280,T9988,Fail,9988,81,20,9,-42.62566783,1.328098454,1,0,0,11,26.5,71.5,67
3281,T10048,Pass,10048,98,3,13,-21.5801995,0.265060794,1,1,1,35,96,0,0
3282,T9915,Pass,9915,94,4,19,-39.25458849,14.39259498,1,1,1,49.5,178.5,0,0
3283,T10076,Pass,10076,70,11,30,-10.90706564,19.52716896,1,1,1,25,114,0,0
3284,T10000,Pass,10000,32,17,16,-6.015065894,7.334214643,1,1,1,37,104,0,0
3285,T9996,Fail,9996,34,12,25,21.87977885,20.72050121,1,0,0,60,138,9,1.5
3286,T9995,Pass,9995,51,10,18,-20.95519025,18.30764208,1,1,1,53,123,0,0
3287,T9912,Pass,9912,93,3,11,-9.134709812,0.954112387,1,1,1,53.5,142,0,0
3288,T10022,Fail,10022,75,22,11,-25.50288879,25.00192671,1,1,1,20,35.5,0,0
3289,T9968,Fail,9968,66,24,16,-49.24211712,1.3594987,1,0,0,15,30,82.5,70
3290,T9965,Pass,9965,68,21,32,-18.03519577,16.10437286,1,1,1,17,61,0,0
3291,T10023,Pass,10023,91,6,14,13.80671591,15.34368025,1,1,1,23.5,81,0,0
3292,T9963,Pass,9963,70,3,17,29.74981426,25.62064105,1,0,1,22.5,133.5,4,0
3293,T9931,Pass,9931,35,8,14,-37.50226519,14.21510636,1,0,0,17,32.5,141,130
3294,T9937,Pass,9937,53,9,16,-42.17810235,25.74712706,1,0,0,19.5,53.5,34.5,27.5
3295,T10095,Pass,10095,72,3,18,-30.69008465,16.23540376,1,0,1,70,181,8.5,0
3296,T9915,Pass,9915,100,5,12,-32.13700107,3.851854186,1,0,1,30.5,102,18.5,0
3297,T10035,Pass,10035,85,19,15,21.71009344,14.42741102,1,1,1,14.5,36.5,0,0
3298,T9923,Fail,9923,57,7,21,28.2901454,21.28172063,1,0,1,15.5,48,197,0
3299,T10081,Pass,10081,97,20,21,-39.70751385,25.38417642,1,0,0,13.5,24,212.5,207.5
3300,T9947,Fail,9947,88,10,26,35.04779513,15.19739239,1,1,1,18.5,86,0,0
3301,T10051,Fail,10051,56,3,27,36.74366884,0.777330302,1,1,1,18,81,0,0
3302,T9913,Pass,9913,84,20,27,-40.37221253,10.66398683,1,0,0,11.5,23,43.5,37.5
3303,T9962,Pass,9962,50,13,18,-49.20564869,0.569455953,1,0,0,11,24.5,99.5,92.5
3304,T10089,Pass,10089,78,5,27,28.42690637,10.37591768,1,1,1,48.5,141.5,0,0
3305,T9965,Pass,9965,68,2,31,36.08914351,19.98428755,1,1,1,104,212,0,0
3306,T9939,Pass,9939,31,5,32,-27.41468265,22.84637514,1,0,1,84,188,5.5,0
3307,T9927,Pass,9927,49,21,19,-38.69258608,1.099432307,1,0,0,15,40.5,142.5,40.5
3308,T10086,Pass,10086,97,17,15,13.63216136,13.66419742,1,0,1,8.5,16.5,1.5,0
3309,T10073,Pass,10073,34,13,11,-46.74394599,4.350288957,1,0,0,23,50.5,249,241
3310,T10031,Pass,10031,25,17,10,24.28785416,19.84059784,1,0,0,14.5,44,64.5,2
3311,T10022,Pass,10022,72,23,23,-11.16528651,4.073635809,1,1,1,9,24.5,0,0
3312,T9924,Pass,9924,90,12,22,-28.09262334,6.30159078,1,1,1,46.5,121,0,0
3313,T10095,Pass,10095,57,25,18,15.53372066,2.613774929,1,0,1,28,58,4,0
3314,T10096,Pass,10096,46,15,9,-15.40466703,7.717947375,1,1,1,22,45,0,0
3315,T9928,Pass,9928,61,16,28,-40.57924862,0.925969193,1,0,0,33,59.5,40.5,32.5
3316,T9906,Pass,9906,58,11,10,-12.94339672,21.05498149,1,0,0,15.5,40.5,6.5,1.5
3317,T10027,Fail,10027,78,2,31,-5.081664282,26.03657509,1,1,1,88,224,0,0
3318,T9954,Pass,9954,34,11,16,-12.55105906,12.1804349,1,0,1,53,119.5,39.5,0
3319,T9905,Pass,9905,46,17,9,30.31638721,17.24473539,1,0,0,11,45,35.5,32
3320,T10087,Pass,10087,34,22,24,-35.22295959,6.276036382,1,0,0,24,45.5,270.5,261.5
3321,T9936,Pass,9936,25,11,11,15.30839636,20.42227622,1,0,1,51,131.5,8,0
3322,T9912,Pass,9912,88,6,13,13.3586773,20.55944598,1,1,1,47.5,104,0,0
3323,T10085,Pass,10085,41,23,31,-20.44120617,21.84562188,1,1,1,15.5,55.5,0,0
3324,T10006,Fail,10006,29,12,12,24.12444283,23.51694879,1,0,0,11,54,38,24
3325,T9999,Pass,9999,80,3,13,-2.110505803,21.57790434,1,1,1,32,81,0,0
3326,T10013,Fail,10013,27,23,10,49.10624013,21.33167166,1,0,0,9,16.5,137,133
3327,T9922,Pass,9922,76,17,27,-43.09757408,7.061436481,1,0,0,21,67.5,33,27
3328,T10034,Pass,10034,69,14,29,11.43576051,15.73642632,1,1,1,38,78.5,0,0
3329,T9989,Pass,9989,37,7,18,20.36531763,19.84766188,1,0,1,59.5,131.5,22,0
3330,T10018,Pass,10018,52,17,23,4.011903331,5.302138594,1,1,1,32.5,90.5,0,0
3331,T10013,Pass,10013,31,9,24,40.39143308,22.05089821,1,0,0,13.5,33,129,117
3332,T10055,Pass,10055,42,7,19,-32.46196117,13.58029117,1,0,1,33.5,76.5,0.5,0
3333,T9930,Pass,9930,76,21,23,23.70973146,17.61379225,1,1,1,38.5,85.5,0,0
3334,T10094,Pass,10094,92,23,27,-33.30603535,7.778707929,1,0,0,13,24.5,209,204.5
3335,T10045,Pass,10045,64,2,25,48.69324667,26.13682436,1,0,1,122,219,6,0
3336,T10010,Fail,10010,88,15,19,46.29682344,14.68723017,1,0,0,25,57.5,35,30
3337,T10079,Pass,10079,47,15,24,-3.039863356,22.01440522,1,1,1,10.5,23.5,0,0
3338,T10071,Pass,10071,77,14,17,30.40713496,7.697037302,1,0,1,30.5,93,79,0
3339,T9991,Pass,9991,56,17,16,-31.2955674,16.28597501,1,0,0,12,35.5,71,65
3340,T10030,Pass,10030,96,4,17,24.71643942,23.08699802,1,1,1,41,112,0,0
3341,T10077,Pass,10077,62,13,25,21.68314978,12.01032945,1,0,0,49,128,54,11
3342,T9951,Pass,9951,61,24,26,7.669550972,23.79731503,1,1,1,10.5,31,0,0
3343,T10005,Pass,10005,43,11,29,-17.79169948,17.3350722,1,1,1,57.5,134,0,0
3344,T9911,Pass,9911,76,7,19,-6.016268861,21.92388943,1,0,1,26.5,59.5,2,0
3345,T10095,Pass,10095,63,20,17,-11.54073479,0.609054941,1,0,1,23,52,0.5,0
3346,T9970,Pass,9970,88,10,26,39.1919486,6.361590946,1,1,1,12,42,0,0
3347,T10037,Fail,10037,87,6,8,49.17738598,6.484542207,1,0,0,9,20,72.5,67
3348,T9939,Pass,9939,95,5,18,-7.126810448,18.78340228,1,0,1,33,110,2,0
